plantID	tillerID	leafID	position	extraID	x1	y1	z1	x2	y2	z2	x3	y3	z3	NpArea	Kt	Kr	facetS	6h_totalPPFD	7h_totalPPFD	8h_totalPPFD	9h_totalPPFD	10h_totalPPFD	11h_totalPPFD	12h_totalPPFD	13h_totalPPFD	14h_totalPPFD	15h_totalPPFD	16h_totalPPFD	17h_totalPPFD	18h_totalPPFD	
1	12.00	3.00	0.18	0.00	0.64	10.28	28.66	1.31	11.02	30.42	1.02	11.28	30.35	0.00	0.0000	0.0000	0.3954	58.19	43.70	163.45	1232.47	1549.31	1508.49	195.32	956.69	508.86	64.69	150.41	65.55	27.15	
1	12.00	3.00	0.22	0.00	1.31	11.02	30.42	1.75	11.97	32.12	1.02	11.28	30.35	0.00	0.0000	0.0000	0.3950	54.36	102.07	193.61	1452.53	1478.67	1504.02	1003.62	938.14	474.02	252.80	193.61	43.74	31.06	
1	12.00	3.00	0.24	0.00	1.02	11.28	30.35	1.75	11.97	32.12	1.41	12.27	32.04	0.00	0.0000	0.0000	0.4595	56.75	75.21	412.65	1398.77	1539.81	1454.25	1281.51	987.80	686.97	128.97	92.42	75.21	36.72	
1	12.00	3.00	0.29	0.00	1.75	11.97	32.12	2.18	12.93	33.83	1.41	12.27	32.04	0.00	0.0000	0.0000	0.4622	59.74	87.24	969.44	1316.12	1611.63	1454.23	1236.71	1012.26	609.26	110.69	156.94	118.40	43.14	
1	12.00	3.00	0.31	0.00	1.41	12.27	32.04	2.18	12.93	33.83	1.81	13.26	33.74	0.00	0.0000	0.0000	0.5056	63.71	108.23	878.36	1375.62	1538.29	1501.13	1244.39	978.69	596.74	167.81	103.09	74.05	33.37	
1	12.00	3.00	0.35	0.00	2.18	12.93	33.83	2.62	13.88	35.53	1.81	13.26	33.74	0.00	0.0000	0.0000	0.5030	48.79	85.88	171.25	711.58	1502.25	1531.90	1400.27	1069.80	611.35	258.24	312.84	125.96	54.89	
1	12.00	3.00	0.37	0.00	1.81	13.26	33.74	2.62	13.88	35.53	2.21	14.24	35.43	0.00	0.0000	0.0000	0.5530	74.89	109.37	162.92	967.96	1524.44	1340.37	1343.30	929.15	485.04	138.78	336.76	88.54	44.38	
1	12.00	3.00	0.42	0.00	2.62	13.88	35.53	3.06	14.83	37.23	2.21	14.24	35.43	0.00	0.0000	0.0000	0.5537	49.86	93.62	449.67	207.47	1517.71	1523.30	1177.77	1043.57	703.71	120.23	268.93	93.62	49.86	
1	12.00	3.00	0.44	0.00	2.21	14.24	35.43	3.06	14.83	37.23	2.62	15.22	37.13	0.00	0.0000	0.0000	0.5976	56.47	130.13	500.05	401.39	1529.16	1173.87	1333.42	975.43	554.63	284.64	260.58	218.12	77.01	
1	12.00	3.00	0.48	0.00	3.06	14.83	37.23	3.49	15.78	38.94	2.62	15.22	37.13	0.00	0.0000	0.0000	0.5972	43.66	110.91	102.52	1034.86	1654.87	1407.84	1301.72	1021.15	554.94	122.38	191.64	122.72	71.91	
1	12.00	3.00	0.50	0.00	2.62	15.22	37.13	3.49	15.78	38.94	3.05	16.17	38.83	0.00	0.0000	0.0000	0.5965	61.72	96.57	114.06	1023.28	1612.57	720.77	1371.41	1024.46	530.25	140.92	214.70	300.92	48.86	
1	12.00	3.00	0.55	0.00	3.49	15.78	38.94	3.93	16.74	40.64	3.05	16.17	38.83	0.00	0.0000	0.0000	0.5985	38.44	139.54	142.08	1537.03	1581.65	1360.21	1399.01	1018.93	566.38	285.51	187.55	378.15	71.76	
1	12.00	3.00	0.57	0.00	3.05	16.17	38.83	3.93	16.74	40.64	3.50	17.12	40.54	0.00	0.0000	0.0000	0.5846	76.09	142.36	128.01	1478.54	1581.50	1449.43	1336.48	1003.66	553.97	138.20	174.57	460.94	34.11	
1	12.00	3.00	0.61	0.00	3.93	16.74	40.64	4.37	17.69	42.35	3.50	17.12	40.54	0.00	0.0000	0.0000	0.5840	81.43	187.79	174.76	1530.23	1563.78	1580.51	1345.05	930.12	592.48	156.45	128.16	408.15	107.70	
1	12.00	3.00	0.64	0.00	3.50	17.12	40.54	4.37	17.69	42.35	3.95	18.06	42.25	0.00	0.0000	0.0000	0.5693	64.67	415.43	77.68	1439.20	1592.87	1540.00	1216.82	974.42	575.53	199.70	161.34	466.92	97.00	
1	12.00	3.00	0.68	0.00	4.37	17.69	42.35	4.80	18.64	44.05	3.95	18.06	42.25	0.00	0.0000	0.0000	0.5670	62.22	395.03	203.99	1503.75	1658.42	1573.44	1357.51	1010.28	658.44	239.18	227.99	448.04	83.87	
1	12.00	3.00	0.70	0.00	3.95	18.06	42.25	4.80	18.64	44.05	4.40	18.99	43.96	0.00	0.0000	0.0000	0.5385	68.37	398.39	157.93	1504.99	1679.16	1533.39	1258.14	1054.40	621.42	237.53	195.84	464.49	62.67	
1	12.00	3.00	0.75	0.00	4.80	18.64	44.05	5.24	19.59	45.75	4.40	18.99	43.96	0.00	0.0000	0.0000	0.5381	82.66	530.39	174.76	1590.43	1488.67	1617.59	1273.36	1064.45	625.13	212.00	184.34	538.21	74.11	
1	12.00	3.00	0.77	0.00	4.40	18.99	43.96	5.24	19.59	45.75	4.88	19.91	45.67	0.00	0.0000	0.0000	0.4883	81.68	639.24	196.20	1413.77	1407.52	1557.54	1281.24	1097.27	363.89	332.59	287.90	480.66	62.83	
1	12.00	3.00	0.81	0.00	5.24	19.59	45.75	5.68	20.54	47.46	4.88	19.91	45.67	0.00	0.0000	0.0000	0.4895	41.85	761.07	934.22	1183.97	1619.97	1632.43	1459.05	1081.84	568.30	186.65	417.67	532.88	75.98	
1	12.00	3.00	0.83	0.00	4.88	19.91	45.67	5.68	20.54	47.46	5.39	20.80	47.39	0.00	0.0000	0.0000	0.3958	129.67	732.93	793.46	1321.58	1670.72	1530.27	1327.93	1085.36	465.01	267.74	427.78	563.81	104.63	
1	12.00	3.00	0.88	0.00	5.68	20.54	47.46	6.11	21.50	49.16	5.39	20.80	47.39	0.00	0.0000	0.0000	0.3955	177.27	908.76	1231.54	439.27	1591.71	1644.53	1386.97	1141.61	644.30	277.17	312.38	472.25	73.68	
1	12.00	3.00	0.90	0.00	5.39	20.80	47.39	6.11	21.50	49.16	5.95	21.64	49.12	0.00	0.0000	0.0000	0.2157	193.58	877.05	1227.74	515.71	1833.57	1530.03	1508.96	1020.02	580.65	254.16	346.99	462.23	142.24	
1	12.00	3.00	0.94	0.00	6.11	21.50	49.16	6.55	22.45	50.86	5.95	21.64	49.12	0.00	0.0000	0.0000	0.2159	105.03	1172.65	1226.26	220.00	1678.97	1503.43	1301.37	911.67	512.52	236.93	521.90	822.64	106.55	
1	12.00	3.00	0.04	0.00	0.09	8.08	25.33	0.44	9.12	27.01	0.61	8.97	27.05	0.00	0.0000	0.0000	0.2305	39.93	74.96	934.98	1475.22	1647.26	1413.51	1193.29	947.91	606.44	161.99	333.72	24.99	76.99	
1	12.00	3.00	0.09	0.00	0.44	9.12	27.01	0.87	10.07	28.72	0.61	8.97	27.05	0.00	0.0000	0.0000	0.2305	39.92	49.97	630.69	1411.60	1551.01	1413.30	1018.37	870.63	617.63	79.25	341.28	99.94	46.57	
1	12.00	3.00	0.11	0.00	0.61	8.97	27.05	0.87	10.07	28.72	1.11	9.86	28.77	0.00	0.0000	0.0000	0.3227	60.48	107.10	84.34	1345.64	1608.15	1481.13	853.29	982.21	454.86	56.63	273.76	53.55	42.78	
1	12.00	3.00	0.15	0.00	0.87	10.07	28.72	1.31	11.02	30.42	1.11	9.86	28.77	0.00	0.0000	0.0000	0.3222	9.52	53.63	84.46	1112.11	1518.29	1186.09	120.28	983.65	656.10	171.36	95.02	107.26	47.61	
1	12.00	3.00	0.18	0.00	1.11	9.86	28.77	1.31	11.02	30.42	1.60	10.77	30.49	0.00	0.0000	0.0000	0.3901	47.18	103.35	95.91	1480.18	1562.21	1346.66	89.40	966.68	553.10	170.65	122.07	88.59	47.18	
1	12.00	3.00	0.22	0.00	1.31	11.02	30.42	1.75	11.97	32.12	1.60	10.77	30.49	0.00	0.0000	0.0000	0.3885	59.22	133.43	221.44	1419.42	1586.62	1516.27	188.82	963.79	517.91	142.11	247.70	74.13	39.48	
1	12.00	3.00	0.24	0.00	1.60	10.77	30.49	1.75	11.97	32.12	2.08	11.68	32.20	0.00	0.0000	0.0000	0.4453	41.34	97.02	1040.47	1400.66	1483.77	1463.45	316.15	935.46	585.33	225.16	95.37	77.61	44.78	
